TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,amount_balance_ratio,night_transaction,high_login_attempts,quick_transactions
0.011176853903297276,1,0.8846153846153861,0.04838709677419356,0.27586206896551724,0.0,0.07388043348206665,0.22375062399467527,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.06698729810778065,1,0,0,0,0,0,1,0.002332560434700944,0,0,0.0033086097135055295
0.27986445979408314,0,0.5384615384615379,0.016129032258064557,0.5689655172413793,0.0,0.11459701520628848,0.06058461367796328,0.06698729810778076,0.24999999999999978,0.890915741234015,0.8117449009293668,0.9330127018922194,0.2500000000000001,0,0,1,0,0,0,1,0.03768594319147237,0,0,0.041817485127654895
0.11014205656197053,1,0.5384615384615379,0.8709677419354838,0.3275862068965517,0.0,0.4788555826074799,0.022359531865328082,0.01703708685546579,0.37059047744873974,0.5,1.0,0.06698729810778076,0.24999999999999978,0,1,0,0,0,1,0,0.00369831705033888,0,0,0.02747305583679967
0.0773569659846214,1,0.5769230769230758,0.33870967741935487,0.4551724137931034,0.0,0.37483144828772974,0.2683676299295579,0.06698729810778076,0.24999999999999978,0.5,1.0,0.9330127018922194,0.2500000000000001,1,0,0,0,1,0,0,0.0033090218827461415,0,0,0.01425904789914924
0.2279056431643425,1,0.8846153846153861,0.7903225806451613,0.8172413793103449,0.0,0.35341748259363276,0.051399412058350434,0.0,0.4999999999999999,0.716941869558779,0.04951556604879048,0.06698729810778076,0.24999999999999978,1,0,0,0,0,1,0,0.010331972223793243,0,0,0.024106729905100217
0.04814805160953994,1,0.8461538461538483,0.5483870967741935,0.14482758620689656,0.0,0.061396515634473695,0.02560097620500305,0.01703708685546579,0.37059047744873974,0.28305813044122097,0.04951556604879043,0.9330127018922194,0.2500000000000001,0,0,1,0,0,1,0,0.011615683489268542,0,0,0.024369163174136288
0.2141848038576828,1,0.19230769230768963,0.1774193548387097,0.493103448275862,0.0,0.5672351603913224,0.18213766709190748,0.0,0.4999999999999999,0.890915741234015,0.8117449009293668,0.5000000000000001,0.0,0,1,0,1,0,0,0,0.006085637251471752,0,0,0.036614788326590514
0.268791867587645,0,0.8461538461538483,0.11290322580645162,0.28965517241379307,0.0,0.08091893788558516,0.3225647567807421,0.01703708685546579,0.37059047744873974,0.716941869558779,0.04951556604879048,0.4999999999999999,1.0,1,0,0,0,0,0,1,0.05010036260531459,0,0,0.07483098786770001
0.047188843998436064,1,0.8846153846153861,0.7580645161290323,0.5827586206896552,0.0,0.15469316530368887,1.3311886405235795e-05,0.06698729810778076,0.24999999999999978,0.5,1.0,0.9330127018922194,0.2500000000000001,1,0,0,0,0,1,0,0.004796671728620341,0,0,0.006890124501300657
0.005989834484556236,1,0.5384615384615379,0.11290322580645162,0.041379310344827586,0.0,0.11733753497069924,0.0,0.0,0.4999999999999999,0.5,1.0,0.9330127018922193,0.75,0,1,0,0,0,0,1,0.0008265938326825739,0,0,0.007583468685548885
0.03826925583213866,0,0.8076923076923104,0.6612903225806451,0.47586206896551725,0.0,0.9138668821260574,0.0,0.01703708685546579,0.37059047744873974,0.716941869558779,0.04951556604879048,0.2500000000000001,0.06698729810778059,0,0,1,1,0,0,0,0.0006664393660380093,0,0,0.006771818047320711
0.3172996220513489,1,0.19230769230768963,0.967741935483871,0.5482758620689655,0.0,0.22745440197247518,0.5205613178767542,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.2500000000000001,0.06698729810778059,1,0,0,0,0,1,0,0.022130195047147257,0,0,0.04909705098450134
0.06538772318519484,1,0.5384615384615379,0.016129032258064557,0.1586206896551724,0.0,0.06863734931174438,0.31332187032004,0.0,0.4999999999999999,0.5,1.0,0.2500000000000001,0.06698729810778059,0,0,1,0,0,0,1,0.014230605667907528,0,0,0.03067385931986017
0.438232764238238,0,0.5769230769230758,0.11290322580645162,0.9551724137931035,0.0,0.01687600912565522,0.04474568750346664,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.06698729810778065,0,1,0,0,0,0,1,0.302483932281778,0,0,0.039901171065078664
0.2532255962465789,0,0.38461538461538614,0.4838709677419355,0.41379310344827586,0.0,0.1280818243781904,0.22650174718509067,0.06698729810778076,0.24999999999999978,0.890915741234015,0.8117449009293668,0.24999999999999978,0.9330127018922192,1,0,0,0,1,0,0,0.03069132760025155,0,0,0.05095820658610155
0.0984178287501629,1,0.8461538461538483,0.04838709677419356,0.1724137931034483,0.0,0.5616714414582765,0.7156869488047035,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0,0.4999999999999999,1,0,0,0,0,0,1,0.0028197869219876446,0,0,0.043019908347585525
0.10780138146748337,1,0.5,0.25806451612903225,0.30344827586206896,0.0,0.3389553087571605,0.08956902767763048,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0,0.4999999999999999,0,0,1,0,1,0,0,0.005092381643674535,0,0,0.028815779230987257
0.26171771145575395,0,0.5384615384615379,0.12903225806451613,0.45172413793103444,0.0,0.016131894487636408,0.06711409395973154,0.01703708685546579,0.37059047744873974,0.5,1.0,0.0,0.4999999999999999,0,0,1,0,0,0,1,0.18662798013860388,0,0,0.048552301530039116
0.3278821842825492,1,0.5384615384615379,0.8064516129032258,0.5137931034482759,0.0,0.4224339472223081,0.06692329025458983,0.06698729810778076,0.24999999999999978,0.5,1.0,0.2500000000000001,0.06698729810778059,1,0,0,0,0,1,0,0.012471078163268793,0,0,0.053929725115386296
0.023922846344324254,1,0.5384615384615379,0.7903225806451613,0.4827586206896552,0.0,0.1841250166367094,0.1469965056298186,0.01703708685546579,0.37059047744873974,0.5,1.0,0.2500000000000001,0.06698729810778059,0,1,0,0,0,1,0,0.0020641732294443857,0,0,0.004179554567690558
0.015644467613710415,1,0.5384615384615379,0.24193548387096775,0.9827586206896551,0.0,0.9576963770288384,0.02875811193077819,0.06698729810778076,0.24999999999999978,0.9874639560909118,0.38873953302184283,0.2500000000000001,0.06698729810778059,1,0,0,1,0,0,0,0.0002521588354387621,0,0,0.0013573851682592822
0.13696337807897824,1,0.15384615384615175,0.8548387096774193,0.020689655172413793,0.0,0.4634819187537055,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.9330127018922194,0,1,0,0,0,1,0,0.004751235829941836,0,0,0.22451250913028423
0.36649550371432293,1,0.6538461538461517,0.4516129032258065,0.17931034482758618,0.0,0.2340848868770981,0.21398191802096625,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.0,0.4999999999999999,0,0,1,0,1,0,0,0.02485560089193637,0,0,0.15469788110680366
0.7380841913202137,1,0.4615384615384621,0.4516129032258065,0.16551724137931034,0.0,0.24464230738723677,0.012652948028176826,0.01703708685546579,0.37059047744873974,0.5,1.0,0.75,0.9330127018922194,1,0,0,0,1,0,0,0.04794427954594467,0,0,0.3329062643413379
0.10743646552847647,1,0.5769230769230758,0.06451612903225812,0.07241379310344827,0.0,0.11537473935821962,0.2552598591158689,0.06698729810778076,0.24999999999999978,0.716941869558779,0.04951556604879048,0.06698729810778076,0.24999999999999978,0,1,0,0,0,0,1,0.014399425364929263,0,0,0.09093665573833104
0.05155740909683305,1,0.38461538461538614,0.12903225806451613,0.41724137931034483,0.0,0.021217013942570754,0.130791502579178,0.06698729810778076,0.24999999999999978,0.5,1.0,0.06698729810778076,0.24999999999999978,0,1,0,0,0,0,1,0.030286288302881003,0,0,0.010312127903062967
0.4050879708067249,1,0.5384615384615379,0.7096774193548387,0.3,0.0,0.46786661593870704,0.22393920905208275,0.0,0.4999999999999999,0.5,1.0,0.5000000000000001,0.0,0,1,0,1,0,0,0,0.013931648211194702,0,0,0.10925813382466278
0.0430444415482862,1,0.42307692307692424,0.6129032258064516,0.34137931034482755,0.0,0.11890441050929171,0.012542015641466528,0.06698729810778076,0.24999999999999978,0.890915741234015,0.8117449009293668,0.75,0.06698729810778065,0,0,1,0,0,1,0,0.005629648722357953,0,0,0.010365104280001865
0.011666883878535123,1,0.5,0.8064516129032258,0.4103448275862069,0.0,0.919323722804862,0.20444617005934881,0.06698729810778076,0.24999999999999978,0.716941869558779,0.04951556604879048,0.9330127018922194,0.2500000000000001,0,1,0,1,0,0,0,0.0001933114006897522,0,0,0.0023867643410476038
0.14462139971328034,1,0.8846153846153861,0.16129032258064518,0.05517241379310345,0.0,0.0837300376292118,0.22354207110765992,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0669872981077807,0.75,0,1,0,0,0,0,1,0.026146772570875006,0,0,0.14583713302841125
0.7411390590381858,1,0.19230769230768963,0.9838709677419355,0.5344827586206897,0.0,0.3746163473986908,0.00023295801209162996,0.01703708685546579,0.37059047744873974,0.5,1.0,0.2500000000000001,0.06698729810778059,0,1,0,0,0,1,0,0.031730583448731545,0,0,0.11746090759799392
0.027832659976541118,1,0.7692307692307656,0.8064516129032258,0.09310344827586207,0.0,0.9869151440436549,0.3799434244827778,0.06698729810778076,0.24999999999999978,0.5,1.0,0.2500000000000001,0.06698729810778059,0,0,1,1,0,0,0,0.00044444417939921646,0,0,0.019918582222884316
0.08063078326599765,1,0.23076923076922773,0.1774193548387097,0.19310344827586207,0.0,0.2626112979053207,0.07988241167008708,0.01703708685546579,0.37059047744873974,0.28305813044122097,0.04951556604879043,1.0,0.5,1,0,0,0,1,0,0,0.004894228668839526,0,0,0.0320552978532585
0.18542942786393848,1,0.42307692307692424,0.467741935483871,0.14482758620689656,0.0,0.16028242746730806,0.44723944755671424,0.01703708685546579,0.37059047744873974,0.5,1.0,0.0669872981077807,0.75,0,0,1,0,1,0,0,0.0181465902118806,0,0,0.09340567023466372
0.12529649420044311,1,0.5769230769230758,0.20967741935483875,0.3379310344827586,0.0,0.0752590957427501,0.012843751733318544,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0,0.4999999999999999,1,0,0,0,1,0,0,0.025002245015197457,0,0,0.030377323333792415
0.06855206568486902,1,0.5384615384615379,0.16129032258064518,0.5172413793103449,0.0,0.01468063567690233,0.03502801042764435,0.01703708685546579,0.37059047744873974,0.5,1.0,1.0,0.5,0,1,0,0,0,0,1,0.052422302888847236,0,0,0.011208079540963744
0.05998175420304965,1,0.6923076923076898,0.5645161290322581,0.16206896551724137,0.0,0.2551580521001241,0.0,0.0,0.4999999999999999,0.890915741234015,0.8117449009293668,0.75,0.9330127018922194,1,0,0,0,0,1,0,0.0037468194993501448,0,0,0.02765440825076558
0.0360589078587254,1,0.4615384615384621,0.7258064516129032,0.13448275862068965,0.0,0.4859303852860237,0.05446336457928892,0.0,0.4999999999999999,0.5,1.0,0.4999999999999999,1.0,0,1,0,0,0,1,0,0.0011896238277738498,0,0,0.019413747922215382
0.024981102567444284,0,0.3076923076923037,0.0,0.43448275862068964,0.0,0.030303009933627934,0.23306672583060628,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.06698729810778076,0.24999999999999978,0,1,0,0,0,0,1,0.011170398280262856,0,0,0.004820400691856883
0.06977192753812067,1,0.9615384615384621,0.5161290322580645,0.3310344827586207,0.0,0.5575549481942954,0.01591879749292806,0.06698729810778076,0.24999999999999978,0.5,1.0,0.06698729810778076,0.24999999999999978,1,0,0,1,0,0,0,0.0020115967285103003,0,0,0.01725401581844816
0.12988400886224424,1,0.3076923076923037,0.7096774193548387,0.2689655172413793,0.0,0.09681086044388759,0.6262221975705808,0.06698729810778076,0.24999999999999978,0.5,1.0,0.24999999999999978,0.9330127018922192,1,0,0,0,0,1,0,0.020520694058212868,0,0,0.038660192495480264
0.46153004040140755,1,0.5384615384615379,0.6935483870967742,0.20344827586206898,0.0,0.524509401925422,0.06719396527816296,0.01703708685546579,0.37059047744873974,0.5,1.0,0.06698729810778076,0.24999999999999978,0,1,0,0,0,1,0,0.014179052400750658,0,0,0.17501349435770533
0.01708327903036622,1,0.5,0.7258064516129032,0.22758620689655168,0.0,0.2838760373576469,0.7507105219368795,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.24999999999999978,0.9330127018922192,0,0,1,0,0,1,0,0.0009646084493100891,0,0,0.0059630981603912055
0.051953603544897684,1,0.6538461538461517,0.5161290322580645,0.3448275862068965,0.0,0.023670508458170272,0.0,0.01703708685546579,0.37059047744873974,0.5,1.0,0.75,0.9330127018922194,1,0,0,0,1,0,0,0.02805876293468373,0,0,0.01238819260603556
0.07952039619444806,1,0.5384615384615379,0.435483870967742,0.46206896551724136,0.0,0.30628013933160086,0.012712851517000388,0.01703708685546579,0.37059047744873974,0.28305813044122097,0.04951556604879043,1.0,0.5,1,0,0,0,1,0,0,0.004150836590452938,0,0,0.014452917130316574
0.6384152222077414,0,0.6538461538461517,0.5161290322580645,0.34137931034482755,0.0,0.5720285492654977,0.5301702812136003,0.06698729810778076,0.24999999999999978,0.5,1.0,0.24999999999999978,0.9330127018922192,0,0,1,1,0,0,0,0.018003778643347592,0,0,0.15319908763176676
0.10372996220513488,1,0.15384615384615175,0.04838709677419356,0.4827586206896552,0.0,0.04068028344919654,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.9330127018922194,1,0,0,0,0,0,1,0.03580660261957874,0,0,0.01809255780878824
0.0994448064642252,1,0.8846153846153861,0.7258064516129032,0.1413793103448276,0.0,0.1264000043020178,0.1020311720006656,0.01703708685546579,0.37059047744873974,0.28305813044122097,0.04951556604879043,0.2500000000000001,0.06698729810778059,0,1,0,1,0,0,0,0.012226178644300076,0,0,0.051150434721654
0.21206307832659976,1,0.6538461538461517,0.11290322580645162,0.8724137931034484,0.0,0.011597298870585894,0.31006933274169396,0.01703708685546579,0.37059047744873974,0.5,1.0,0.06698729810778076,0.24999999999999978,1,0,0,0,0,0,1,0.18855639415512546,0,0,0.021060737871850813
0.1793874625309527,1,0.5384615384615379,0.25806451612903225,0.3310344827586207,0.0,0.3681377774969516,0.0,0.01703708685546579,0.37059047744873974,0.5,1.0,1.0,0.5,0,0,1,1,0,0,0,0.0078123528732669326,0,0,0.044295888999832486
0.10325035839958294,1,0.42307692307692424,0.29032258064516125,0.3103448275862069,0.0,0.1850815434026541,0.3353219812524267,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0669872981077807,0.75,0,0,1,0,1,0,0,0.008804920319656743,0,0,0.027047991471194438
0.15855076241365829,1,0.4615384615384621,0.06451612903225812,0.7310344827586207,0.0,0.05670462749231352,0.08952465472294636,0.01703708685546579,0.37059047744873974,0.716941869558779,0.04951556604879048,0.0669872981077807,0.75,1,0,0,0,0,0,1,0.040863223172671215,0,0,0.01865975476031371
0.0287553759937443,1,0.8076923076923104,0.14516129032258068,0.4551724137931034,0.0,0.2316885285351495,0.35789672194797273,0.01703708685546579,0.37059047744873974,0.5,1.0,0.5000000000000001,0.0,0,0,1,0,0,0,1,0.0019793578531236565,0,0,0.005308849505995139
0.134158738433468,1,0.6538461538461517,0.33870967741935487,0.7413793103448276,0.0,0.6359699772934125,0.07675189971712242,0.01703708685546579,0.37059047744873974,0.5,1.0,0.24999999999999978,0.9330127018922192,0,0,1,1,0,0,0,0.0033995406779531545,0,0,0.01557514850851777
0.029907467744037533,1,0.4615384615384621,0.16129032258064518,0.08275862068965517,0.0,0.6109208065745588,0.17578124133340728,0.01703708685546579,0.37059047744873974,0.9874639560909118,0.38873953302184283,0.2500000000000001,0.06698729810778059,0,0,1,0,0,0,1,0.0007821828797611215,0,0,0.02327797190728759
0.37351752899778445,0,0.5384615384615379,0.06451612903225812,0.4413793103448276,0.0,0.027803806479107653,0.0,0.01703708685546579,0.37059047744873974,0.5,1.0,0.75,0.9330127018922194,0,0,1,0,0,0,1,0.17643447785188593,0,0,0.07079448792341922
0.2113749511273296,0,0.7307692307692275,0.6612903225806451,0.32068965517241377,0.0,0.2821243094925367,0.20131122081091576,0.06698729810778076,0.24999999999999978,0.5,1.0,0.0669872981077807,0.75,0,1,0,0,1,0,0,0.011952061935697018,0,0,0.0537091479971909
0.23896259611625179,1,0.7307692307692275,0.11290322580645162,0.16896551724137931,0.0,0.0019836335111052556,0.33854789505796223,0.06698729810778076,0.24999999999999978,0.890915741234015,0.8117449009293668,0.75,0.06698729810778065,0,1,0,0,0,0,1,0.44479177285050087,0,0,0.10604236370304561
0.3847673660888831,1,0.8846153846153861,0.3709677419354839,0.5620689655172414,0.0,0.9245930223960358,0.10542570303400078,0.0,0.4999999999999999,0.5,1.0,0.0669872981077807,0.75,0,1,0,1,0,0,0,0.006733790869699579,0,0,0.05815839206753745
0.13568617229245405,1,0.6538461538461517,0.3870967741935484,0.5241379310344828,0.0,0.40323552068531143,0.18878473570358867,0.0,0.4999999999999999,0.5,1.0,0.75,0.06698729810778065,1,0,0,0,1,0,0,0.005401441918847821,0,0,0.02190559645504093
0.05949172422781181,1,0.5769230769230758,0.6612903225806451,0.24137931034482757,0.0,0.4062334893262906,0.20765655333074493,0.06698729810778076,0.24999999999999978,0.9874639560909118,0.38873953302184283,0.24999999999999978,0.9330127018922192,0,0,1,0,0,1,0,0.0023495576303283723,0,0,0.01952370954005211
0.03806594552326338,1,0.8461538461538483,0.33870967741935487,0.08275862068965517,0.0,0.4283976193709106,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.9330127018922194,0,0,1,1,0,0,0,0.0014248865926577532,0,0,0.02955278432222167
0.10333898084191319,1,0.7307692307692275,0.8387096774193548,0.27241379310344827,0.0,0.10467817546048397,0.012664041266847857,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.75,0.06698729810778065,0,0,1,1,0,0,0,0.015182744927461035,0,0,0.030425586244373616
0.3074208262739476,1,0.42307692307692424,0.9838709677419355,0.2862068965517241,0.0,0.20994855055610304,0.0733462754451162,0.06698729810778076,0.24999999999999978,0.9874639560909118,0.38873953302184283,0.5000000000000001,0.0,1,0,0,0,0,1,0,0.02317486916797856,0,0,0.08649813509013088
0.023479734132673007,1,0.5,0.6129032258064516,0.8758620689655173,0.0,0.3762248987345346,0.2045082921959066,0.0,0.4999999999999999,0.890915741234015,0.8117449009293668,0.2500000000000001,0.06698729810778059,0,1,0,0,1,0,0,0.000999855321086224,0,0,0.002300998809078818
0.21570702463182587,1,0.5384615384615379,0.22580645161290325,0.2206896551724138,0.0,0.48074847043102187,0.10228409784236507,0.06698729810778076,0.24999999999999978,0.5,1.0,0.9330127018922194,0.2500000000000001,0,1,0,1,0,0,0,0.0072197515452024595,0,0,0.07631528067040119
0.0101238107650202,1,0.7307692307692275,0.29032258064516125,0.7000000000000001,0.0,0.13084721518289627,0.1151877530645072,0.01703708685546579,0.37059047744873974,0.9874639560909118,0.38873953302184283,0.2500000000000001,0.06698729810778059,0,0,1,0,1,0,0,0.0012339107222912777,0,0,0.0012287955350732337
0.18166558060732438,0,0.5,0.16129032258064518,0.810344827586207,0.0,0.03447596718098185,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0,0.75,0.9330127018922194,1,0,0,0,0,0,1,0.07202126831587533,0,0,0.019368678264809817
0.26080542160823666,1,0.4615384615384621,0.467741935483871,0.6827586206896552,0.0,0.5861895818573156,0.21109989461423265,0.0,0.4999999999999999,0.5,1.0,0.06698729810778076,0.24999999999999978,0,1,0,0,1,0,0,0.007174353191422037,0,0,0.032775892839828784
0.4322429297536817,0,0.42307692307692424,0.7741935483870968,0.296551724137931,0.0,0.27908869819597576,0.1434777303233679,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.2500000000000001,0.06698729810778059,0,0,1,0,0,1,0,0.02469532479003884,0,0,0.11779383745653293
0.13335071028280987,0,0.6923076923076898,0.5806451612903226,0.4379310344827586,0.0,0.11381861886407911,0.3288723722890898,0.01703708685546579,0.37059047744873974,0.5,1.0,0.2500000000000001,0.06698729810778059,0,0,1,0,0,1,0,0.018093795389495303,0,0,0.02546980291025701
0.4107806594552326,1,0.4615384615384621,0.6451612903225806,0.7620689655172415,0.0,0.12183314355161146,0.06397027012036165,0.01703708685546579,0.37059047744873974,0.9874639560909118,0.38873953302184283,0.75,0.06698729810778065,0,0,1,0,0,1,0,0.05218450140631486,0,0,0.04648327883634785
0.005525869933533168,0,0.5,0.3709677419354839,0.4068965517241379,0.0,0.15160982849737242,0.1053547063065062,0.06698729810778076,0.24999999999999978,0.5,1.0,0.9330127018922193,0.75,0,0,1,0,1,0,0,0.0005955413529998739,0,0,0.0011513645108162526
0.08487944741300664,1,0.5384615384615379,0.3709677419354839,0.9724137931034483,0.0,0.6714374251348079,0.0,0.06698729810778076,0.24999999999999978,0.716941869558779,0.04951556604879048,0.0,0.4999999999999999,0,1,0,1,0,0,0,0.002034175866695912,0,0,0.007572349036590261
0.011739867066336503,1,0.8076923076923104,0.22580645161290325,0.27241379310344827,0.0,0.663266280112444,0.3134172721726108,0.0,0.4999999999999999,0.5,1.0,0.0,0.4999999999999999,0,1,0,0,1,0,0,0.0002767247730570739,0,0,0.003511986186539454
0.03339502150397497,1,0.5769230769230758,0.6451612903225806,0.7793103448275862,0.0,0.36167265140077737,0.06739142492650729,0.0,0.4999999999999999,0.28305813044122097,0.04951556604879043,0.75,0.06698729810778065,0,1,0,0,1,0,0,0.0014795779297011452,0,0,0.0036808632252426825
0.026889091619966114,1,0.6923076923076898,0.14516129032258068,0.2655172413793103,0.0,0.20545495854602555,0.35820733263076154,0.0,0.4999999999999999,0.9874639560909118,0.38873953302184283,0.0,0.4999999999999999,0,0,1,0,0,0,1,0.002082915473869551,0,0,0.008147772576488615
0.010968330509579042,1,0.4615384615384621,0.16129032258064518,0.06896551724137931,0.0,0.06392663984179331,0.10230850296744134,0.01703708685546579,0.37059047744873974,0.5,1.0,0.9330127018922194,0.2500000000000001,1,0,0,0,0,0,1,0.0026155243295359312,0,0,0.009882350004223836
0.33050957904339895,1,0.42307692307692424,0.14516129032258068,0.1206896551724138,0.0,0.03275247130755797,0.05100005546619336,0.06698729810778076,0.24999999999999978,0.716941869558779,0.04951556604879048,0.06698729810778076,0.24999999999999978,1,0,0,0,0,0,1,0.1366058320123039,0,0,0.19225365841046013
0.268322689951779,1,0.5,0.14516129032258068,0.1586206896551724,0.0,0.6162922790880261,0.0,0.01703708685546579,0.37059047744873974,0.5,1.0,0.75,0.9330127018922194,1,0,0,0,1,0,0,0.0070237860001060365,0,0,0.1254369871314854
0.06705069725009773,1,0.5769230769230758,0.20967741935483875,0.5827586206896552,0.0,0.5028285766908611,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0,0.9330127018922193,0.75,1,0,0,0,1,0,0,0.002142592927758189,0,0,0.009791722660154642
0.11960901863677831,1,0.5384615384615379,0.4516129032258065,0.04827586206896552,0.0,0.5549354226799689,0.0,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,0.9330127018922193,0.75,0,0,1,0,1,0,0,0.003469897412028745,0,0,0.13074298874780457
0.20270559103349406,0,0.5384615384615379,0.7096774193548387,0.7103448275862069,0.0,0.47213972953751965,0.034892672915857785,0.06698729810778076,0.24999999999999978,0.28305813044122097,0.04951556604879043,1.0,0.5,0,1,0,1,0,0,0,0.006906579949694772,0,0,0.024525583704804302
0.09682783787306137,1,0.19230769230768963,0.6451612903225806,0.010344827586206896,0.0,0.09460876509235223,0.0,0.06698729810778076,0.24999999999999978,0.890915741234015,0.8117449009293668,0.2500000000000001,0.06698729810778059,0,0,1,1,0,0,0,0.01564377852096865,0,0,0.19560507751223644
0.04416525478952169,1,0.9615384615384621,0.5967741935483871,0.1724137931034483,0.0,0.5171556402814058,0.1534927061955738,0.01703708685546579,0.37059047744873974,0.716941869558779,0.04951556604879048,0.24999999999999978,0.9330127018922192,1,0,0,0,1,0,0,0.0013701715644324059,0,0,0.019374891571489188
0.14301576958164994,1,0.42307692307692424,0.5806451612903226,0.24482758620689654,0.0,0.0758815439404063,0.0,0.01703708685546579,0.37059047744873974,0.716941869558779,0.04951556604879048,0.06698729810778076,0.24999999999999978,0,0,1,0,1,0,0,0.028313382288325275,0,0,0.04624661177113382
0.19373908510361007,1,0.4615384615384621,0.06451612903225812,0.6931034482758621,0.0,0.2554706205795087,0.23318209551278496,0.0,0.4999999999999999,0.5,1.0,0.0669872981077807,0.75,1,0,0,0,0,0,1,0.012070659522667844,0,0,0.023997148278645675
